prompt_idx,pos,input_token,wall_ms,embed_gpu_ms,attention_gpu_ms,router_gpu_ms,experts_gpu_ms,final_gpu_ms,h2d_bytes,d2h_bytes,d2d_bytes,vram_used_bytes
1,17,10592,168.358500,0.154800,24.456699,3.355500,134.987198,4.979000,0,632320,196608,6438780928
1,18,1140,213.828000,0.119300,24.719801,3.015100,180.495193,4.978300,0,632320,196608,6438780928
1,19,13,329.280200,0.071500,24.778099,3.230800,295.653412,5.044400,0,632320,196608,6438780928
1,20,3155,246.486400,0.076900,24.468399,2.915900,213.631195,5.014900,0,632320,196608,6438780928
1,21,537,204.616500,0.078500,24.792900,3.105600,171.166000,5.042700,0,632320,196608,6438780928
1,22,2924,178.109300,0.074600,24.759600,2.930000,144.948395,4.993300,0,632320,196608,6438780928
1,23,894,179.173500,0.134800,24.702400,3.092600,145.453796,5.044800,0,632320,196608,6438780928
1,24,1467,165.698200,0.091800,24.593800,3.099300,132.485306,5.015900,0,632320,196608,6438780928
1,25,1573,156.934700,0.076100,24.643700,3.213300,123.611603,5.010800,0,632320,196608,6438780928
1,26,476,164.281700,0.078700,24.368299,3.074800,131.466095,4.946200,0,632320,196608,6438780928
1,27,1283,99.102700,0.065700,24.374001,2.755900,66.578400,4.974100,0,632320,196608,6438780928
1,28,279,135.720000,0.059600,24.418400,2.847500,103.041901,4.930600,0,632320,196608,6438780928
1,29,2038,137.376500,0.075200,24.212799,2.719900,105.019997,4.978600,0,632320,196608,6438780928
1,30,2504,116.845100,0.055800,24.317499,2.743400,84.298103,4.981700,0,632320,196608,6438780928
1,31,13,233.531600,0.066500,24.669701,2.663100,200.811493,4.949500,0,632320,196608,6438780928
1,32,3155,259.264800,0.071700,24.762199,2.855500,226.086395,4.986400,0,632320,196608,6438780928
1,33,537,189.142600,0.095400,24.983200,3.047800,155.643494,4.982900,0,632320,196608,6438780928
1,34,2924,152.554800,0.058500,24.459101,2.796200,119.909698,4.979800,0,632320,196608,6438780928
1,35,6042,152.821400,0.053900,24.271700,2.658700,120.509697,4.951300,0,632320,196608,6438780928
1,36,4766,163.042300,0.064100,24.562500,2.704000,130.402298,4.929200,0,632320,196608,6438780928
1,37,279,180.126400,0.066500,24.765301,2.631800,147.278000,4.955300,0,632320,196608,6438780928
